Recorder,node/Lake McClure/storage,node/Lake McClure/observed storage,Lake McClure Inflow,node/Basin Outflow/flow,Lake McClure Outflow Flood Days,Lake McClure Inflow Flood Days,node/blwNewExchequerPH/flow/ifr_not_met,node/Merced R below Crocker-Huffman Dam/flow/ifr_not_met,Lake McClure Flood Control [node]/ifr_not_met,New Exchequer PH/Hydropower Production,New Merced Falls PH/Hydropower Production,New McSwain PH/Hydropower Production
6/27/2004,1011.871936,654.36114,9.700266358,6.8,0,0,0,0,0,5941.009348,2372.548917,14974.8793
6/28/2004,1009.172003,650.907396,8.778371954,6.8,0,0,0,0,0,5941.009348,2373.617002,15059.40842
6/29/2004,1006.385572,647.330304,7.526132884,6.8,0,0,0,0,0,5941.009348,2384.831899,14964.9347
6/30/2004,1003.392127,643.383168,7.014404136,6.8,0,0,0,0,0,5941.009348,2386.434028,15673.84272
7/1/2004,1000.3384,639.436032,4.759542552,6.8,0,0,0,0,0,5941.009348,2382.695728,15087.99915
7/2/2004,997.2836756,635.118852,4.604387862,5.39,0,0,0,0,0,5941.009348,1983.335103,15033.97403
7/3/2004,994.1490914,631.171716,4.303143075,5.39,0,0,0,0,0,5941.009348,1988.141488,15268.38249
7/4/2004,991.0191291,627.471276,4.092309914,5.39,0,0,0,0,0,5941.009348,1995.618086,15168.93647
7/5/2004,987.8087664,623.894184,3.933959647,5.39,0,0,0,0,0,5941.009348,1994.55,15459.4609
7/6/2004,984.582979,619.947048,3.834729671,5.39,0,0,0,0,0,5941.009348,1997.754257,15489.29471
7/7/2004,981.3437124,616.369956,3.801442584,5.39,0,0,0,0,0,5941.009348,1996.152129,15535.46608
7/8/2004,978.1024711,612.42282,3.6634178,5.39,0,0,0,0,0,5941.009348,2001.492556,15492.13602
7/9/2004,974.8186714,608.845728,3.437057089,5.39,0,0,0,0,0,5941.009348,2000.42447,15592.29237
7/10/2004,971.4780392,605.268636,2.958637081,5.39,0,0,0,0,0,5941.009348,1996.686171,15659.7736
7/11/2004,968.0921582,601.074804,2.903157746,5.39,0,0,0,0,0,5941.009348,2001.492556,15835.93511
7/12/2004,964.812704,597.251016,3.139952889,5.39,0,0,0,0,0,5941.009348,1995.084043,15461.5919
7/13/2004,961.5501428,594.167316,3.70552902,5.39,0,0,0,0,0,5941.009348,1995.084043,15600.81631
7/14/2004,958.2694108,588.863352,3.181804609,5.39,0,0,0,0,0,5941.009348,1996.152129,15482.90175
7/15/2004,954.9954933,585.162912,3.126625568,5.39,0,0,0,0,0,5941.009348,2006.832983,15432.46842
7/16/2004,951.7396562,580.475688,3.492596053,5.39,0,0,0,0,0,5941.009348,2007.901069,15491.4257
7/17/2004,948.5745477,576.405204,3.513714624,5.39,0,0,0,0,0,5941.009348,2008.435111,15104.29657
7/18/2004,945.3317049,571.964676,3.30881107,5.39,0,0,0,0,0,5941.009348,1975.858505,15365.69753
7/19/2004,942.0765668,567.647496,3.24957686,5.39,0,0,0,0,0,5941.009348,1991.345744,15396.95199
7/20/2004,938.7929293,563.453664,3.176497056,5.39,0,0,0,0,0,5941.009348,2002.560641,15493.55668
7/21/2004,935.4264975,559.506528,1.999217432,5.39,0,0,0,0,0,5941.009348,2004.162769,15411.15856
7/22/2004,932.0722127,555.68274,1.888697493,5.39,0,0,0,0,0,5941.009348,2004.162769,15316.68484
7/23/2004,928.7363281,551.242212,1.691957921,5.39,0,0,0,0,0,5941.009348,2003.628727,15162.54352
7/24/2004,925.4026253,547.541772,1.67756231,5.39,0,0,0,0,0,5941.009348,2002.560641,15147.62662
7/25/2004,922.0428861,543.471288,1.699070038,5.39,0,0,0,0,0,5941.009348,2002.026599,15269.09282
7/26/2004,918.607002,539.524152,1.520113873,5.39,0,0,0,0,0,5941.009348,1999.356385,15533.33509
7/27/2004,915.1572389,535.453668,1.391573306,5.39,0,0,0,0,0,5941.009348,1999.356385,15545.41068
7/28/2004,911.7267103,531.506532,1.310220525,5.39,0,0,0,0,0,5941.009348,1998.822342,15431.04776
7/29/2004,908.3027504,527.066004,1.182339454,5.39,0,0,0,0,0,5941.009348,2002.560641,15354.33227
7/30/2004,904.8585547,522.748824,1.093507928,5.39,0,0,0,0,0,5941.009348,2006.832983,15409.02758
7/31/2004,901.4340733,518.431644,1.025260152,5.39,0,0,0,0,0,5941.009348,2007.367026,15297.50597
8/1/2004,898.0306514,514.237812,1.05187927,5.39,0,0,0,0,0,5941.009348,2008.435111,15215.81817
8/2/2004,894.7173522,509.920632,0.977149999,4.68,0,0,0,0,0,5941.009348,1798.528815,14795.26701
8/3/2004,891.4305308,506.096844,0.928655136,4.68,0,0,0,0,0,5941.009348,1792.654345,14661.72522
8/4/2004,888.1702678,502.396404,0.950949594,4.68,0,0,0,0,0,5941.009348,1796.392644,14554.46558
8/5/2004,884.9450197,498.449268,0.859660286,4.68,0,0,0,0,0,5941.009348,1791.052217,14367.64915
8/6/2004,881.7399211,494.995524,0.828546654,4.68,0,0,0,0,0,5941.009348,1785.177747,14268.20313
8/7/2004,878.556817,491.171736,0.799907041,4.68,0,0,0,0,0,5941.009348,1777.701148,14161.65383
8/8/2004,875.3598669,487.84134,0.774308028,4.68,0,0,0,0,0,5941.009348,1750.464969,14212.31447
8/9/2004,872.1903405,484.510944,0.748389141,4.68,0,0,0,0,0,5941.009348,1737.113901,14083.14831
8/10/2004,869.02778,480.933852,0.725171904,4.68,0,0,0,0,0,5941.009348,1730.705388,14044.08023
8/11/2004,865.9052984,477.35676,0.704275631,4.68,0,0,0,0,0,5941.009348,1734.97773,13861.69623
8/12/2004,862.8542519,473.779668,0.872597761,4.68,0,0,0,0,0,5941.009348,1731.239431,13613.962
8/13/2004,859.8321008,470.325924,0.666677789,4.68,0,0,0,0,0,5941.009348,1716.820277,13410.66593
8/14/2004,856.8285041,469.462488,0.676915101,4.68,0,0,0,0,0,5941.009348,1704.537294,13333.72313
8/15/2004,853.8774289,462.308304,0.661901921,4.68,0,0,0,0,0,5941.009348,1700.264953,13099.37149
8/16/2004,850.9350802,458.484516,0.643956962,4.68,0,0,0,0,0,5941.009348,1698.128782,13054.62079
8/17/2004,848.0110839,454.907424,0.633881655,4.68,0,0,0,0,0,5941.009348,1695.458568,12970.91566
8/18/2004,845.084344,452.563812,0.628559352,4.68,0,0,0,0,0,5941.009348,1698.128782,12980.86026
8/19/2004,842.197813,448.123284,0.643831859,4.68,0,0,0,0,0,5941.009348,1681.039414,12811.5179
8/20/2004,839.3741775,444.546192,0.63167756,4.68,0,0,0,0,0,5941.009348,1674.630901,12533.06906
8/21/2004,836.5666267,441.709188,0.791184321,4.68,0,0,0,0,0,5941.009348,1663.416004,12523.03922
8/22/2004,833.890383,438.625488,0.646144747,4.68,0,0,0,0,0,5941.009348,1619.6245,11896.6998
8/23/2004,831.2413544,435.541788,0.660936248,4.68,0,0,0,0,0,5941.009348,1613.75003,11783.75754
8/24/2004,828.6131143,432.088044,0.629967338,4.68,0,0,0,0,0,5941.009348,1617.488329,11681.58386
8/25/2004,826.03492,429.374388,0.61605584,4.68,0,0,0,0,0,5941.009348,1628.169184,11458.42701
8/26/2004,823.4770254,426.660732,0.614547364,4.68,0,0,0,0,0,5941.009348,1643.656423,11369.46544
8/27/2004,820.9745915,423.330336,0.613010097,4.68,0,0,0,0,0,5941.009348,1634.043654,11127.38543
8/28/2004,818.5526368,420.61668,0.611489406,4.68,0,0,0,0,0,5941.009348,1631.907483,10776.36941
8/29/2004,816.1714562,417.903024,0.609814985,4.68,0,0,0,0,0,5941.009348,1623.896842,10598.19056
8/30/2004,813.7994218,415.06602,0.608056503,4.68,0,0,0,0,0,5941.009348,1624.430885,10557.70183
8/31/2004,811.4310218,412.352364,0.606318963,4.68,0,0,0,0,0,5941.009348,1618.022372,10541.2222
9/1/2004,809.0824853,409.638708,0.851021592,4.68,0,0,0,0,0,5941.009348,1615.886201,10546.79118
9/2/2004,806.7685112,406.678356,0.848822384,4.68,0,0,0,0,0,5941.009348,1608.943646,10395.46276
9/3/2004,804.4828678,403.841352,1.04267297,4.68,0,0,0,0,0,5941.009348,1607.87556,10345.02942
9/4/2004,802.3179522,401.127696,0.846480112,4.68,0,0,0,0,0,5941.009348,1587.581937,9745.512015
9/5/2004,800.1862207,398.290692,0.845471854,4.68,0,0,0,0,0,5941.009348,1601.467048,9600.633377
9/6/2004,798.0675889,395.823732,0.844156563,4.68,0,0,0,0,0,5941.009348,1602.00109,9543.096755
9/7/2004,795.7581219,393.233424,1.417631326,7.511681991,0,0,0,0,0,5941.009348,2398.152189,10589.83736
9/8/2004,793.0658171,390.149724,0.850889021,11.75920498,0,0,0,0,0,5941.009348,3593.713945,12043.66746
9/9/2004,789.8174659,388.052808,0.840280394,18.83840995,0,0,0,0,0,5941.009348,5593.971483,14460.95923
9/10/2004,786.3199154,385.955892,0.83868804,21.67009194,0,0,0,0,0,5941.009348,6391.190668,15545.48932
9/11/2004,782.8506203,383.858976,0.837198038,21.67009194,0,0,0,0,0,5941.009348,6384.782155,15421.89213
9/12/2004,779.4236979,381.392016,0.835770838,21.67009194,0,0,0,0,0,5941.009348,6380.509813,15236.84441
9/13/2004,776.0235694,378.925056,0.834490748,21.67009194,0,0,0,0,0,5941.009348,6382.111941,15119.6899
9/14/2004,772.6580984,376.82814,0.833467611,21.67009194,0,0,0,0,0,5941.009348,6382.645984,14968.38989
9/15/2004,769.6224877,375.347964,0.83254644,21.67009194,0,0,0,0,0,5941.009348,6343.126822,13531.67911
9/16/2004,766.6253358,371.27748,0.831565184,21.67009194,0,0,0,0,0,5941.009348,6340.990651,13363.84264
9/17/2004,763.6468837,368.81052,0.830571865,21.67009194,0,0,0,0,0,5941.009348,6342.592779,13282.04119
9/18/2004,760.657065,366.713604,0.831175892,21.67009194,0,0,0,0,0,5941.009348,6344.72895,13331.7642
9/19/2004,757.6834514,364.986732,1.019188869,21.67009194,0,0,0,0,0,5941.009348,6350.069377,13331.93468
9/20/2004,754.7424144,362.02638,1.154413227,21.67009194,0,0,0,0,0,5941.009348,6340.990651,13240.95578
9/21/2004,751.8593037,360.17616,0.850551445,21.67009194,0,0,0,0,0,5941.009348,6336.184266,12874.39777
9/22/2004,749.0511162,358.572636,0.828301964,21.67009194,0,0,0,0,0,5941.009348,6321.23107,12539.77614
9/23/2004,746.4987419,356.722416,0.827899946,18.83840995,0,0,0,0,0,5941.009348,5517.06933,11425.69637
9/24/2004,744.1737503,355.488936,0.827339927,16.00672796,0,0,0,0,0,5941.009348,4721.986316,10435.35587
9/25/2004,742.1104805,354.748848,0.826602079,13.17504597,0,0,0,0,0,5941.009348,3926.36926,9295.420138
9/26/2004,740.4103726,352.77528,0.82576539,8.927522986,0,0,0,0,0,5941.009348,2721.194735,7713.730873
9/27/2004,739.0622039,351.788496,0.824935902,7.511681991,0,0,0,0,0,5941.009348,2288.139387,6180.912485
9/28/2004,737.9737352,349.444884,0.824209244,4.68,0,0,0,0,0,5941.009348,1459.945724,5049.784833
9/29/2004,736.9831923,347.718012,0.823652394,4.68,0,0,0,0,0,5808.337293,1452.469126,4623.161428
9/30/2004,736.1086102,344.881008,0.823396131,4.68,0,0,0,0,0,4835.243008,1414.018049,4118.117737
10/1/2004,735.6902178,342.90744,0.936309674,0.43,0,0,0,0,0,4170.473169,211.3471436,2174.138151
10/2/2004,735.2609308,341.67396,0.9386025,0.43,0,0,0,0,0,3997.323726,218.8237418,2222.440501
10/3/2004,734.8290667,339.207,0.935207674,0.43,0,0,0,0,0,4016.484513,218.8237418,2232.385103
10/4/2004,734.4084126,337.97352,0.934677586,0.43,0,0,0,0,0,3922.049204,218.2896991,2183.372424
10/5/2004,733.9945607,335.50656,0.934109783,0.43,0,0,0,0,0,3864.566839,219.3577845,2153.538619
10/6/2004,733.5982796,334.27308,0.933566895,0.43,0,0,0,0,0,3716.75505,212.415229,2076.823122
10/7/2004,733.2238092,331.80612,0.933008702,0.43,0,0,0,0,0,3533.35894,219.3577845,1981.639079
10/8/2004,732.8507607,330.57264,0.932473197,0.43,0,0,0,0,0,3521.04129,218.2896991,1975.24612
10/9/2004,732.4642914,328.10568,0.931959454,0.43,0,0,0,0,0,3633.26876,220.42587,2033.493072
10/10/2004,732.0821106,324.40524,0.966490167,0.43,0,0,0,0,0,3622.319739,219.3577845,2027.810443
10/11/2004,731.2689929,324.40524,0.956894497,5.385443484,0,0,0,0,0,3638.743273,1613.556783,3900.699016
10/12/2004,729.718189,321.93828,0.930898096,13.88048946,0,0,0,0,0,3961.465383,4011.088806,7103.145621
10/13/2004,727.6088806,320.7048,0.930524346,20.25177394,0,0,0,0,0,4560.650075,5811.641016,9534.991963
10/14/2004,726.4266555,319.47132,0.956885441,9.63296647,0,0,0,0,0,4898.153281,2805.914282,5507.960113
10/15/2004,725.7095932,318.23784,1.010977446,4.531681991,0,0,0,0,0,4067.396912,1360.850553,3502.7766
10/16/2004,726.1692323,317.00436,12.62537227,2.549504597,0,0,0,0,0,3731.43357,800.7143571,2748.506804
10/17/2004,733.9999454,317.00436,106.2055002,10.90312547,0,1,0,0,0,3544.314912,3159.84561,5858.677594
10/18/2004,743.1802183,315.77088,136.4708349,25.76945593,0,1,0,0,0,3907.448668,7360.600057,11368.66302
10/19/2004,758.1784047,315.77088,194.6709124,16.56648946,0,1,0,0,0,5941.009348,4754.283979,7931.133075
10/20/2004,764.9129785,318.23784,93.44506888,10.90312547,0,1,0,0,0,4368.949586,3151.300926,5830.974776
10/21/2004,764.8108153,318.23784,6.542100331,3.115840995,0,0,0,0,0,4023.782023,950.7590419,2906.171411
10/22/2004,764.3722204,318.23784,2.778490083,3.115840995,0,0,0,0,0,3630.428932,949.6909565,2955.18409
10/23/2004,764.0961584,318.23784,10.01140063,9.487125475,0,0,0,0,0,2891.369981,2750.243166,4968.646839
10/24/2004,763.3675524,318.23784,10.63334278,15.15048946,0,0,0,0,0,3432.798711,4352.158134,7173.223453
10/25/2004,761.9041877,318.23784,16.33669058,29.30889941,0,1,0,0,0,3823.130988,8353.207253,12518.44808
10/26/2004,763.0219604,319.47132,36.17185098,19.39817145,0,1,0,0,0,4616.934199,5542.95848,8741.476295
10/27/2004,763.2512526,321.93828,17.26131096,10.84649183,0,1,0,0,0,3941.390127,3121.930708,5495.702476
10/28/2004,763.1502675,321.93828,3.614359842,1.7,0,0,0,0,0,2914.383372,532.65689,1799.55023
10/29/2004,762.9541714,323.17176,2.358717681,1.7,0,0,0,0,0,2229.227991,532.65689,1741.303278
10/30/2004,762.7998142,323.17176,2.505735726,1.7,0,0,0,0,0,1985.612263,528.9185909,1614.864773
10/31/2004,762.7391835,323.17176,2.385964801,1.7,0,0,0,0,0,1112.4278,515.5675227,1161.675076
11/1/2004,762.3834768,323.17176,2.012337162,5.66,0,0,0,0,0,446.6881893,1637.583519,2306.004231
11/2/2004,762.0116615,324.40524,1.811734896,5.66,0,0,0,0,0,684.4742717,1631.289444,2300.676766
11/3/2004,762.4737656,325.63872,11.4514422,5.66,0,0,0,0,0,675.6759508,1630.145066,2296.110367
11/4/2004,762.4889112,326.8722,6.266172825,5.66,0,0,0,0,0,666.8776299,1630.145066,2291.543968
11/5/2004,762.1194093,326.8722,1.820304333,5.66,0,0,0,0,0,671.2767904,1634.150387,2293.827168
11/6/2004,761.7653666,328.10568,2.011367392,5.66,0,0,0,0,0,680.0751111,1634.150387,2298.393566
11/7/2004,761.5288678,328.10568,3.416332941,5.66,0,0,0,0,0,712.3356208,1634.722576,2315.137028
11/8/2004,761.2713033,329.33916,3.170493537,5.66,0,0,0,0,0,710.8692341,1634.150387,2314.375962
11/9/2004,760.9732621,329.33916,2.667624153,5.66,0,0,0,0,0,685.9406583,1632.433821,2301.437832
11/10/2004,760.6650618,329.33916,2.552691983,5.66,0,0,0,0,0,687.8616252,1636.044331,2302.434829
11/11/2004,760.912508,329.33916,8.981136105,5.66,0,0,0,0,0,685.9406585,1635.294764,2301.437832
11/12/2004,760.7479105,330.57264,4.327417314,5.66,0,0,0,0,0,769.5247064,1630.717255,2344.818619
11/13/2004,760.3998127,330.57264,2.07612714,5.66,0,0,0,0,0,677.1423376,1630.717255,2296.871434
11/14/2004,760.0423837,330.57264,1.929693653,5.66,0,0,0,0,0,649.2809883,1628.428501,2282.411171
11/15/2004,759.6881893,331.80612,2.00961146,5.66,0,0,0,0,0,680.0751113,1633.00601,2298.393567
11/16/2004,759.3526772,331.80612,2.189429705,5.66,0,0,0,0,0,653.6801487,1622.134425,2284.694371
11/17/2004,759.0332001,333.0396,2.421546417,5.66,0,0,0,0,0,687.4070453,1627.856312,2302.198899
11/18/2004,758.7116008,333.0396,2.38889218,5.66,0,0,0,0,0,681.5414979,1630.717255,2299.154633
11/19/2004,758.3795445,334.27308,2.271908498,5.66,0,0,0,0,0,684.4742717,1630.717255,2300.676766
11/20/2004,758.0188385,333.0396,1.850061372,5.66,0,0,0,0,0,619.0508603,1629.000689,2266.721494
11/21/2004,757.6618819,333.0396,1.899526514,5.66,0,0,0,0,0,623.4500207,1630.717255,2269.004693
11/22/2004,757.2882674,330.57264,1.774727586,5.66,0,0,0,0,0,672.7431771,1631.289444,2294.588234
11/23/2004,756.907433,330.57264,1.693185727,5.66,0,0,0,0,0,674.209564,1630.717255,2295.349301
11/24/2004,756.5271057,330.57264,1.705124325,5.66,0,0,0,0,0,678.6087243,1634.150387,2297.6325
11/25/2004,756.1568539,330.57264,1.813648353,5.66,0,0,0,0,0,672.7431772,1634.150387,2294.588234
11/26/2004,756.6528183,330.57264,11.84334289,5.66,0,0,0,0,0,675.6759507,1633.00601,2296.110367
11/27/2004,757.3351255,330.57264,13.99806621,5.66,0,0,0,0,0,674.2095639,1631.861632,2295.349301
11/28/2004,757.2414468,330.57264,5.012701719,5.66,0,0,0,0,0,671.2767903,1631.861632,2293.827168
11/29/2004,756.8825042,330.57264,1.934427351,5.66,0,0,0,0,0,665.4112431,1632.433821,2290.782902
11/30/2004,756.4949099,330.57264,1.59067195,5.66,0,0,0,0,0,656.6129223,1626.711935,2286.216503
12/1/2004,756.1718531,330.57264,2.343702367,5.66,0,0,0,0,0,661.0120827,1627.856312,2288.499703
12/2/2004,755.8424775,330.57264,2.260453994,5.66,0,0,0,0,0,653.6801487,1626.711935,2284.694371
12/3/2004,755.5080328,330.57264,2.207851613,5.66,0,0,0,0,0,658.0793091,1626.711935,2286.97757
12/4/2004,755.1806525,330.57264,2.285570696,5.66,0,0,0,0,0,655.1465355,1626.139746,2285.455437
12/5/2004,754.8468055,330.57264,2.210724922,5.66,0,0,0,0,0,655.1465355,1626.139746,2285.455437
12/6/2004,756.3477402,330.57264,24.85857742,7.076,0,1,0,0,0,652.2137619,2026.663463,2816.668734
12/7/2004,760.2676365,330.57264,52.85379654,7.076,0,1,0,0,0,739.4443241,2027.235652,2815.907667
12/8/2004,762.2259086,333.0396,30.14981166,7.076,0,1,0,0,0,739.4443243,2026.663463,2815.907667
12/9/2004,762.1165185,333.0396,4.800513508,5.66,0,0,0,0,0,737.9779375,1625.567557,2282.411171
12/10/2004,761.9054657,334.27308,3.623861792,5.66,0,0,0,0,0,649.2809882,1626.139746,2282.411171
12/11/2004,761.6551049,334.27308,3.166886168,5.66,0,0,0,0,0,647.8146014,1626.139746,2281.650105
12/12/2004,761.4515847,334.27308,3.715090663,5.66,0,0,0,0,0,652.2137618,1627.856312,2283.933304
12/13/2004,761.234151,335.50656,3.554054776,5.66,0,0,0,0,0,652.2137618,1627.856312,2283.933304
12/14/2004,761.0099286,335.50656,3.46941236,5.66,0,0,0,0,0,647.8146015,1629.000689,2281.650105
12/15/2004,760.7749717,335.50656,3.355285834,5.66,0,0,0,0,0,655.1465355,1630.145066,2285.455437
12/16/2004,760.499642,336.74004,2.888163721,5.66,0,0,0,0,0,655.2593345,1629.572878,2285.513981
12/17/2004,760.2200974,336.74004,2.845916177,5.66,0,0,0,0,0,659.9968919,1629.572878,2287.972811
12/18/2004,759.941097,336.74004,2.845522886,5.66,0,0,0,0,0,655.1465355,1630.145066,2285.455437
12/19/2004,759.6868093,336.74004,3.137618207,5.66,0,0,0,0,0,659.5456959,1631.289444,2287.738636
12/20/2004,759.4109879,336.74004,2.888386032,5.66,0,0,0,0,0,659.5456959,1631.289444,2287.738636
12/21/2004,759.1265389,336.74004,2.774369007,5.66,0,0,0,0,0,649.2809883,1629.572878,2282.411171
12/22/2004,758.8356147,336.74004,2.709538073,5.66,0,0,0,0,0,656.6129223,1630.717255,2286.216503
12/23/2004,758.5290409,336.74004,2.528565005,5.66,0,0,0,0,0,656.7257213,1630.145066,2286.275047
12/24/2004,758.2266434,337.97352,2.56818841,5.66,0,0,0,0,0,650.4089781,1630.145066,2282.996607
12/25/2004,757.9431541,337.97352,2.797768755,5.66,0,0,0,0,0,658.1921081,1630.717255,2287.036113
12/26/2004,757.7172917,337.97352,3.474706894,5.66,0,0,0,0,0,665.4112431,1634.150387,2290.782902
12/27/2004,759.329656,337.97352,26.16445568,7.076,0,1,0,0,0,663.9448563,2034.101915,2822.757265
12/28/2004,762.1516371,337.97352,40.14395373,7.076,0,1,0,0,0,737.6395404,2030.096595,2814.97097
12/29/2004,767.3610856,339.207,67.76578725,7.076,0,1,0,0,0,729.7436114,2030.096595,2810.87292
12/30/2004,772.9550124,344.14092,84.80186664,7.076,0,1,0,0,0,5941.009348,2029.524406,4425.53677
12/31/2004,778.0656238,360.17616,67.26201862,7.076,0,1,0,0,0,5880.696089,2022.085954,2799.164206
1/1/2005,779.4695648,367.57704,17.30431342,7.076,0,1,0,0,0,764.8616956,2023.163015,2810.871198
1/2/2005,781.4224465,371.27748,23.64835596,7.076,0,1,0,0,0,758.0185571,2017.508445,1352.521335
1/3/2005,783.2178514,377.44488,27.63023698,7.076,0,1,0,0,0,760.7558125,2016.566017,2577.178536
1/4/2005,784.0443708,381.14532,15.5634417,5.66,0,1,0,0,0,749.806791,1612.7438,2256.316665
1/5/2005,784.606694,384.84576,12.43481271,5.66,0,0,0,0,0,665.2157249,1612.7438,2229.67934
1/6/2005,785.723988,386.07924,20.27231654,7.076,0,1,0,0,0,674.6006005,2013.267517,2761.748836
1/7/2005,789.73136,391.01316,80.19112117,7.076,0,1,0,0,0,5941.009348,2012.796303,4372.273312
1/8/2005,793.3924951,420.61668,243.756296,130.7128695,1,1,0,0,0,5941.009348,36984.66481,49277.10251
1/9/2005,796.7373081,451.45368,184.6914559,145.71367,0,1,0,0,0,5941.009348,41227.72723,54920.78748
1/10/2005,799.7931292,484.75764,220.7738214,185.1424103,1,1,0,0,0,5941.009348,52379.43001,69754.3008
1/11/2005,802.5849274,506.96028,134.0549802,101.4805357,0,1,0,0,0,5941.009348,28714.86523,38278.13212
1/12/2005,805.1355142,518.0616,93.69083006,63.90860035,0,1,0,0,0,5941.009348,18086.80946,24142.45203
1/13/2005,807.4657303,524.229,91.34423437,64.1090514,0,1,0,0,0,5941.009348,18143.50819,24219.19871
1/14/2005,809.5946158,529.16292,89.09098123,64.17393648,0,1,0,0,0,5941.009348,18163.27495,24248.15415
1/15/2005,811.5395655,532.86336,87.06327456,64.28011301,0,1,0,0,0,5941.009348,18191.89395,24286.22019
1/16/2005,813.3164716,535.33032,84.23001967,63.356303,0,1,0,0,0,5941.009348,17938.12842,23952.01706
1/17/2005,814.939853,539.03076,80.34537965,61.19307321,0,1,0,0,0,5941.009348,17323.41918,23159.03363
1/18/2005,816.4229742,540.26424,76.11491435,58.6715758,0,1,0,0,0,5941.009348,16605.01583,22178.18197
1/19/2005,817.7779538,542.7312,73.22856979,57.27189256,0,1,0,0,0,5941.009348,16209.1074,21650.25345
1/20/2005,819.0158631,545.19816,68.84658348,54.24113751,0,1,0,0,0,5941.009348,15350.89854,20511.41607
1/21/2005,820.1468171,547.66512,64.6202611,51.25616042,0,1,0,0,0,5941.009348,14506.10944,19387.09862
1/22/2005,821.1800567,550.13208,63.64193005,51.40711742,0,1,0,0,0,5941.009348,14549.27971,19444.51927
1/23/2005,822.1240243,551.36556,60.57039775,49.3616404,0,1,0,0,0,5941.009348,13970.23359,18677.66138
1/24/2005,822.9864331,553.83252,62.21125623,51.93449274,0,1,0,0,0,5941.009348,14699.86448,19650.1391
1/25/2005,823.7743299,556.29948,72.123916,62.70602125,0,1,0,0,0,5941.009348,17746.65307,23703.9956
1/26/2005,824.4941523,561.2334,84.07773743,75.44222103,0,1,0,0,0,5941.009348,21348.21776,28497.75596
1/27/2005,825.1517821,566.16732,85.13989815,77.22451655,0,1,0,0,0,5941.009348,21853.76391,29168.18362
1/28/2005,825.7525927,572.33472,79.17786992,71.92876006,0,1,0,0,0,5941.009348,20354.8864,27172.53321
1/29/2005,826.3014932,578.50212,68.1544458,61.50260646,0,1,0,0,0,5941.009348,17405.78908,23251.27933
1/30/2005,826.8029687,582.20256,67.60024653,61.49564182,0,1,0,0,0,5941.009348,17404.29031,23249.28582
1/31/2005,827.2611168,585.903,65.67166404,60.07384497,0,1,0,0,0,5941.009348,17002.12692,22712.37167
2/1/2005,827.6796808,588.36996,56.27472132,51.13494619,0,1,0,0,0,5941.009348,14473.23694,19349.36841
2/2/2005,828.0620809,590.83692,53.37056561,48.65102046,0,1,0,0,0,5941.009348,13770.1731,18414.22523
2/3/2005,828.4114417,593.30388,50.66967844,46.33253341,0,1,0,0,0,5941.009348,13114.37574,17541.95108
2/4/2005,828.7306177,595.77084,48.183879,44.2049449,0,1,0,0,0,5941.009348,12512.57514,16738.16819
2/5/2005,829.0222168,597.00432,45.66663918,42.00688107,0,1,0,0,0,5941.009348,11890.84018,15911.20033
2/6/2005,829.2886218,599.47128,46.34627593,42.97801287,0,1,0,0,0,5941.009348,12165.05916,16276.60413
2/7/2005,829.5320095,601.93824,41.2303499,38.12672182,0,1,0,0,0,5941.009348,10792.84368,14452.09025
2/8/2005,829.7543684,604.4052,38.35997423,35.49973376,0,1,0,0,0,5941.009348,10049.78505,13463.75013
2/9/2005,829.9575155,604.4052,36.89116231,34.24974069,0,1,0,0,0,5941.009348,9696.217346,12994.80262
2/10/2005,830.1431107,606.87216,35.04820356,32.6080549,0,1,0,0,0,5941.009348,9231.385893,12377.86353
2/11/2005,830.3126705,608.10564,35.86844963,33.61212613,0,1,0,0,0,5941.009348,9515.393199,12756.28675
2/12/2005,830.4675803,610.5726,33.62335885,31.54346704,0,1,0,0,0,5941.009348,8929.318687,11975.41888
2/13/2005,830.6091059,610.5726,32.09176423,30.16844814,0,1,0,0,0,5941.009348,8539.915496,11457.47483
2/14/2005,830.7384037,611.80608,35.04295595,33.26470553,0,1,0,0,0,5941.009348,9415.709648,12621.03422
2/15/2005,830.8565301,615.50652,79.33208623,77.68656946,0,1,0,0,0,5941.009348,21980.21729,29332.3833
2/16/2005,830.9644505,624.14088,71.68808489,70.05803247,0,1,0,0,0,5941.009348,19822.44188,26500.95663
2/17/2005,831.0630465,631.54176,57.77679141,56.2474751,0,1,0,0,0,5941.009348,15915.57534,21307.77449
2/18/2005,831.1531238,638.94264,65.5282361,64.0975158,0,1,0,0,0,5941.009348,18136.00435,24261.16066
2/19/2005,831.2354185,645.11004,88.81909453,87.48022153,0,1,0,0,0,5941.009348,24749.93671,33057.66689
2/20/2005,831.3106029,654.97788,91.27319762,90.05368592,0,1,0,0,0,5941.009348,25477.38465,34011.92461
2/21/2005,831.3792913,663.61224,89.5694578,88.42336046,0,1,0,0,0,5941.009348,25016.23775,33399.22039
2/22/2005,831.4420451,669.77964,78.90272235,77.8253135,0,1,0,0,0,5941.009348,22018.51941,29411.96397
2/23/2005,831.499377,675.94704,75.56084968,74.53734442,0,1,0,0,0,5941.009348,21088.49851,28178.27554
2/24/2005,831.5517553,680.88096,73.07250617,72.11872303,0,1,0,0,0,5941.009348,20404.37758,27263.66676
